FACILITY_TICKET_ID,TICKET_ID,FACILITY_ID,TIMESTAMP
2039,106,FAC116,2020/1/1 5:44
2040,535,FAC105,2020/5/2 11:47
2041,815,FAC108,2019/12/2 19:12
2042,389,FAC130,2020/5/29 4:48
2043,608,FAC134,2020/5/30 17:08
2044,786,FAC103,2019/11/6 3:27
2045,921,FAC114,2020/5/18 20:05
2046,269,FAC139,2020/3/30 9:28
2047,292,FAC142,2020/5/26 15:19
2048,908,FAC113,2020/3/13 12:18
2049,813,FAC139,2020/4/18 22:03
2050,628,FAC105,2020/2/29 22:28
2051,37,FAC129,2020/3/9 3:27
2052,867,FAC121,2020/6/9 19:26
2053,884,FAC134,2020/2/14 12:51
2054,678,FAC142,2020/3/23 7:37
2055,885,FAC127,2020/6/25 17:56
2056,570,FAC131,2020/4/12 12:05
2057,465,FAC124,2020/5/23 8:47
2058,799,FAC137,2019/12/6 12:10
2059,1000,FAC101,2020/7/27 10:22
2060,422,FAC127,2020/3/5 13:11
2061,212,FAC109,2020/8/12 1:03
2062,353,FAC113,2020/1/17 1:32
2063,566,FAC117,2019/12/9 8:41
2064,551,FAC116,2020/5/26 3:15
2065,619,FAC111,2019/11/24 3:43
2066,191,FAC109,2020/6/2 8:42
2067,336,FAC112,2020/2/10 19:09
2068,958,FAC108,2020/4/2 1:42
2069,420,FAC108,2020/5/6 10:32
2070,597,FAC127,2020/4/6 8:36
2071,387,FAC107,2020/1/5 22:46
2072,881,FAC125,2020/3/11 19:07
2073,617,FAC130,2020/2/16 9:49
2074,801,FAC125,2020/3/18 2:18
2075,843,FAC130,2020/5/10 12:25
2076,711,FAC134,2020/3/17 9:31
2077,612,FAC142,2020/2/3 14:17
2078,578,FAC132,2019/12/10 15:10
2079,216,FAC124,2019/11/8 13:19
2080,74,FAC132,2020/2/19 6:00
2081,228,FAC114,2020/4/9 1:24
2082,662,FAC131,2020/4/1 3:03
2083,510,FAC107,2019/11/20 12:54
2084,80,FAC107,2020/2/25 21:24
2085,414,FAC103,2020/4/30 0:01
2086,694,FAC122,2020/4/11 17:18
2087,389,FAC142,2020/5/29 6:19
2088,951,FAC117,2020/1/25 22:00
2089,185,FAC116,2020/4/23 18:51
2090,220,FAC135,2020/2/9 16:38
2091,261,FAC128,2019/12/29 8:13
2092,13,FAC112,2020/5/13 12:26
2093,613,FAC133,2019/11/13 10:28
2094,314,FAC122,2019/11/12 18:44
2095,599,FAC142,2019/12/11 9:57
2096,743,FAC141,2020/3/23 4:01
2097,746,FAC128,2020/5/16 20:20
2098,856,FAC138,2019/12/6 7:05
2099,290,FAC111,2020/7/16 11:54
2100,525,FAC136,2020/5/6 1:25
2101,847,FAC125,2020/5/31 9:57
2102,792,FAC114,2019/12/13 23:32
2103,999,FAC123,2020/3/19 16:04
2104,664,FAC105,2020/7/3 14:24
2105,83,FAC139,2020/3/24 18:30
2106,783,FAC124,2020/6/20 23:56
2107,191,FAC137,2020/6/2 8:42
2108,495,FAC119,2020/1/21 5:18
2109,4,FAC111,2020/7/24 21:10
2110,209,FAC130,2020/5/9 22:09
2111,316,FAC130,2020/3/17 0:28
2112,801,FAC126,2020/3/18 16:42
2113,84,FAC128,2020/1/4 22:43
2114,28,FAC106,2020/2/13 5:06
2115,465,FAC126,2020/5/23 17:53
2116,256,FAC140,2020/3/19 12:13
2117,62,FAC130,2020/5/4 0:57
2118,836,FAC123,2020/8/2 22:24
2119,747,FAC137,2020/6/23 12:40
2120,126,FAC102,2020/7/10 14:11
2121,459,FAC109,2020/4/3 4:19
2122,581,FAC106,2019/11/7 20:09
2123,823,FAC112,2020/3/24 21:02
2124,357,FAC142,2020/3/10 18:33
2125,817,FAC116,2020/1/30 22:18
2126,367,FAC123,2019/12/25 5:53
2127,73,FAC109,2020/4/11 9:58
2128,79,FAC119,2020/7/22 10:18
2129,350,FAC128,2020/4/23 0:32
2130,992,FAC130,2020/5/12 17:27
2131,747,FAC139,2020/6/23 20:21
2132,198,FAC111,2019/11/15 7:54
2133,159,FAC134,2019/11/2 22:26
2134,165,FAC129,2020/4/29 12:05
2135,801,FAC132,2020/3/18 20:29
2136,102,FAC109,2020/2/4 1:41
2137,673,FAC113,2019/12/2 15:28
2138,846,FAC113,2020/8/1 22:57
2139,543,FAC103,2020/2/3 3:41
2140,517,FAC105,2020/6/25 8:26
2141,676,FAC119,2020/6/12 1:03
2142,227,FAC132,2020/2/4 0:58
2143,235,FAC110,2020/7/20 4:28
2144,430,FAC124,2020/1/15 20:38
2145,338,FAC124,2019/12/30 7:15
2146,424,FAC104,2020/4/25 22:48
2147,399,FAC113,2020/4/10 15:21
2148,787,FAC125,2020/4/16 17:26
2149,497,FAC105,2020/2/28 19:04
2150,163,FAC142,2020/5/27 18:42
2151,951,FAC116,2020/1/25 9:43
2152,573,FAC135,2019/12/18 20:15
2153,206,FAC129,2020/2/18 9:15
2154,420,FAC116,2020/5/6 4:29
2155,324,FAC125,2020/2/4 20:54
2156,78,FAC137,2019/12/15 8:15
2157,31,FAC131,2019/11/16 20:47
2158,131,FAC110,2020/1/14 10:05
2159,927,FAC117,2020/2/19 17:39
2160,599,FAC133,2019/12/11 16:27
2161,597,FAC104,2020/4/6 1:33
2162,889,FAC136,2019/11/21 10:33
2163,450,FAC112,2020/1/2 9:34
2164,283,FAC116,2020/5/27 21:07
2165,777,FAC134,2019/11/7 21:52
2166,612,FAC124,2020/2/3 5:01
2167,176,FAC119,2020/2/26 17:13
2168,51,FAC130,2020/2/6 12:10
2169,75,FAC113,2020/6/15 8:29
2170,344,FAC126,2019/12/19 11:23
2171,539,FAC109,2020/3/9 14:25
2172,586,FAC112,2020/5/30 0:49
2173,312,FAC117,2020/5/19 2:32
2174,892,FAC110,2020/4/16 23:20
2175,831,FAC133,2019/12/11 4:16
2176,776,FAC138,2020/6/13 22:46
2177,602,FAC118,2020/3/10 13:16
2178,995,FAC140,2019/12/15 22:14
2179,289,FAC135,2020/1/17 18:42
2180,742,FAC124,2020/2/15 12:57
2181,320,FAC118,2019/11/7 0:52
2182,623,FAC108,2020/1/27 20:34
2183,621,FAC107,2020/4/30 15:18
2184,422,FAC134,2020/3/5 10:45
2185,149,FAC128,2020/5/10 18:41
2186,261,FAC113,2019/12/29 21:03
2187,165,FAC137,2020/4/29 19:33
2188,991,FAC113,2019/11/9 2:57
2189,936,FAC110,2020/8/6 9:02
2190,83,FAC139,2020/3/24 18:38
2191,627,FAC110,2020/7/17 0:10
2192,891,FAC102,2020/4/1 0:24
2193,788,FAC129,2020/7/2 11:09
2194,836,FAC119,2020/8/2 8:31
2195,572,FAC106,2020/2/14 22:26
2196,518,FAC138,2020/2/1 18:49
2197,812,FAC131,2020/7/18 11:55
2198,140,FAC125,2020/4/25 6:01
2199,684,FAC106,2020/5/31 10:45
2200,117,FAC136,2020/6/30 14:25
2201,790,FAC108,2019/11/10 15:37
2202,875,FAC140,2019/11/26 21:45
2203,287,FAC125,2020/2/4 16:11
2204,582,FAC109,2020/5/31 14:30
2205,889,FAC140,2019/11/21 15:01
2206,107,FAC125,2020/6/28 4:28
2207,352,FAC102,2020/4/13 5:16
2208,163,FAC117,2020/5/27 1:20
2209,932,FAC122,2019/12/31 20:43
2210,897,FAC124,2020/5/25 1:13
2211,843,FAC108,2020/5/10 14:40
2212,439,FAC104,2020/6/27 14:15
2213,258,FAC137,2020/6/29 9:07
2214,205,FAC132,2020/4/30 4:02
2215,516,FAC134,2020/1/15 17:22
2216,668,FAC121,2020/1/12 11:40
2217,558,FAC110,2020/7/13 12:44
2218,414,FAC138,2020/4/30 23:22
2219,544,FAC110,2020/6/19 17:01
2220,29,FAC111,2020/5/27 22:56
2221,588,FAC125,2020/2/24 6:38
2222,8,FAC123,2020/2/2 9:29
2223,352,FAC131,2020/4/13 4:38
2224,23,FAC137,2019/12/28 17:17
2225,826,FAC121,2020/2/7 21:52
2226,860,FAC115,2020/4/12 3:31
2227,281,FAC103,2020/6/11 5:45
2228,4,FAC101,2020/7/24 16:42
2229,850,FAC128,2020/6/1 16:19
2230,715,FAC114,2020/2/3 16:55
2231,298,FAC132,2020/6/11 18:27
2232,273,FAC133,2020/8/1 19:24
2233,813,FAC142,2020/4/18 5:14
2234,859,FAC134,2020/5/22 5:15
2235,374,FAC141,2020/7/8 14:12
2236,904,FAC113,2020/1/28 0:19
2237,476,FAC109,2020/6/30 0:34
2238,51,FAC107,2020/2/6 18:23
2239,890,FAC133,2020/4/30 17:54
2240,500,FAC124,2020/6/1 11:00
2241,174,FAC109,2020/1/28 8:11
2242,705,FAC109,2020/5/5 7:06
2243,814,FAC140,2020/7/5 5:57
2244,896,FAC139,2019/12/17 7:44
2245,564,FAC133,2020/1/29 18:42
2246,363,FAC139,2019/11/11 4:47
2247,892,FAC111,2020/4/16 15:28
2248,127,FAC110,2020/7/26 2:25
2249,351,FAC121,2020/6/15 1:44
2250,366,FAC108,2020/1/18 10:06
2251,868,FAC132,2020/8/10 23:33
2252,675,FAC121,2020/1/25 10:34
2253,497,FAC117,2020/2/28 1:55
2254,754,FAC142,2020/5/5 16:04
2255,789,FAC129,2019/11/12 1:53
2256,553,FAC109,2020/8/1 7:48
2257,379,FAC124,2020/6/23 6:10
2258,842,FAC139,2020/1/31 7:31
2259,737,FAC105,2019/12/18 16:04
2260,944,FAC114,2019/12/2 10:35
2261,536,FAC136,2020/6/9 21:38
2262,171,FAC105,2020/2/7 10:37
2263,784,FAC108,2020/7/15 8:33
2264,4,FAC102,2020/7/24 18:34
2265,438,FAC128,2020/4/9 4:21
2266,700,FAC119,2020/4/12 0:10
2267,91,FAC102,2020/3/11 6:21
2268,73,FAC101,2020/4/11 12:31
2269,179,FAC113,2020/1/20 6:03
2270,418,FAC132,2020/3/7 20:23
2271,613,FAC123,2019/11/13 23:07
2272,691,FAC124,2020/8/2 5:14
2273,138,FAC140,2020/1/19 17:50
2274,411,FAC140,2020/4/13 7:16
2275,18,FAC125,2020/6/22 23:08
2276,868,FAC126,2020/8/10 11:52
2277,415,FAC106,2020/6/7 3:27
2278,652,FAC124,2020/4/17 14:28
2279,860,FAC137,2020/4/12 19:59
2280,491,FAC111,2019/12/30 0:10
2281,29,FAC122,2020/5/27 11:03
2282,78,FAC139,2019/12/15 19:38
2283,105,FAC140,2019/12/9 20:47
2284,505,FAC113,2020/1/26 0:15
2285,7,FAC111,2020/6/17 8:37
2286,126,FAC101,2020/7/10 14:35
2287,860,FAC128,2020/4/12 8:12
2288,412,FAC124,2020/3/23 20:57
2289,381,FAC115,2019/11/14 1:42
2290,361,FAC115,2020/5/23 17:36
2291,461,FAC114,2019/11/2 21:46
2292,887,FAC112,2020/1/8 6:28
2293,303,FAC125,2020/5/14 22:55
2294,828,FAC124,2020/6/13 8:06
2295,891,FAC107,2020/4/1 14:49
2296,963,FAC121,2019/12/14 16:51
2297,462,FAC140,2020/6/24 13:13
2298,950,FAC138,2020/2/27 13:37
2299,713,FAC111,2020/5/16 21:50
2300,245,FAC124,2020/7/29 19:34
2301,991,FAC113,2019/11/9 21:22
2302,516,FAC110,2020/1/15 2:47
2303,635,FAC138,2020/1/17 16:25
2304,953,FAC112,2020/5/30 5:55
2305,131,FAC103,2020/1/14 2:48
2306,219,FAC110,2019/12/12 1:26
2307,487,FAC113,2020/1/5 3:59
2308,827,FAC121,2020/7/11 15:55
2309,173,FAC140,2019/12/5 2:15
2310,153,FAC131,2019/11/1 1:24
2311,963,FAC109,2019/12/14 14:29
2312,348,FAC120,2020/1/13 7:22
2313,134,FAC115,2020/4/1 5:35
2314,759,FAC124,2019/11/26 21:12
2315,966,FAC141,2019/11/19 23:13
2316,214,FAC118,2020/5/16 0:58
2317,265,FAC128,2020/1/11 9:53
2318,101,FAC139,2019/12/12 6:17
2319,595,FAC127,2020/3/22 17:38
2320,35,FAC126,2020/6/29 11:41
2321,541,FAC135,2020/5/20 4:41
2322,577,FAC124,2020/8/5 9:57
2323,759,FAC105,2019/11/26 1:52
2324,479,FAC137,2019/12/13 2:04
2325,600,FAC129,2019/12/27 18:47
2326,808,FAC129,2019/12/4 13:45
2327,756,FAC104,2019/12/21 6:18
2328,72,FAC110,2020/3/22 20:06
2329,922,FAC129,2020/6/26 2:30
2330,923,FAC128,2020/7/31 2:01
2331,185,FAC133,2020/4/23 8:22
2332,562,FAC136,2019/12/2 11:47
2333,258,FAC133,2020/6/29 8:41
2334,929,FAC132,2020/4/18 12:48
2335,660,FAC139,2020/7/10 4:38
2336,515,FAC114,2020/2/20 5:03
2337,211,FAC127,2019/12/12 15:05
2338,923,FAC108,2020/7/31 3:36
2339,20,FAC120,2019/11/22 10:00
2340,581,FAC139,2019/11/7 16:41
2341,739,FAC118,2020/6/7 10:15
2342,936,FAC139,2020/8/6 22:46
2343,79,FAC131,2020/7/22 0:37
2344,287,FAC124,2020/2/4 16:45
2345,966,FAC122,2019/11/19 19:35
2346,387,FAC102,2020/1/5 18:00
2347,79,FAC121,2020/7/22 3:12
2348,419,FAC109,2019/11/15 10:29
2349,238,FAC113,2020/3/3 0:44
2350,57,FAC112,2020/6/19 12:56
2351,456,FAC127,2020/3/13 0:36
2352,194,FAC128,2020/2/2 20:37
2353,10,FAC134,2019/11/29 12:37
2354,254,FAC109,2020/5/15 12:25
2355,753,FAC140,2020/3/25 1:35
2356,591,FAC123,2020/8/13 19:15
2357,300,FAC118,2020/2/14 23:12
2358,722,FAC115,2020/6/10 19:50
2359,545,FAC119,2019/11/6 7:19
2360,430,FAC130,2020/1/15 3:29
2361,783,FAC141,2020/6/20 14:18
2362,778,FAC135,2020/4/24 3:20
2363,7,FAC141,2020/6/17 15:33
2364,725,FAC129,2019/12/28 6:22
2365,285,FAC107,2020/6/5 16:35
2366,671,FAC125,2020/7/10 9:38
2367,237,FAC109,2020/5/22 17:47
2368,671,FAC137,2020/7/10 17:37
2369,323,FAC121,2020/5/9 18:04
2370,899,FAC139,2020/5/16 3:22
2371,669,FAC137,2020/1/12 6:26
2372,758,FAC104,2020/7/29 2:35
2373,587,FAC136,2020/7/25 15:23
2374,122,FAC105,2020/6/20 17:43
2375,51,FAC133,2020/2/6 23:27
2376,543,FAC115,2020/2/3 8:48
2377,499,FAC120,2019/12/9 8:04
2378,804,FAC141,2020/2/2 1:44
2379,627,FAC127,2020/7/17 6:24
2380,671,FAC136,2020/7/10 11:53
2381,83,FAC131,2020/3/24 14:38
2382,840,FAC116,2020/1/29 4:50
2383,666,FAC133,2020/6/22 16:21
2384,176,FAC141,2020/2/26 22:33
2385,568,FAC119,2020/7/29 9:21
2386,547,FAC136,2020/2/26 3:23
2387,777,FAC139,2019/11/7 23:31
2388,891,FAC121,2020/4/1 9:31
2389,727,FAC138,2020/5/2 20:19
2390,370,FAC121,2020/2/18 7:32
2391,626,FAC136,2020/2/28 4:29
2392,476,FAC113,2020/6/30 3:50
2393,959,FAC113,2019/11/23 23:15
2394,888,FAC137,2020/6/19 15:59
2395,6,FAC113,2019/12/3 1:02
2396,704,FAC142,2020/5/2 15:36
2397,755,FAC127,2020/5/21 19:31
2398,602,FAC128,2020/3/10 18:15
2399,474,FAC112,2020/6/24 5:58
2400,682,FAC126,2019/12/22 2:35
2401,982,FAC105,2020/6/21 21:41
2402,920,FAC114,2020/6/6 3:19
2403,693,FAC125,2020/8/4 19:32
2404,621,FAC106,2020/4/30 11:19
2405,863,FAC121,2020/1/31 4:30
2406,167,FAC128,2019/11/14 4:33
2407,975,FAC116,2020/4/9 8:29
2408,545,FAC131,2019/11/6 4:20
2409,56,FAC119,2019/11/22 8:35
2410,591,FAC130,2020/8/13 7:02
2411,507,FAC109,2020/5/8 5:26
2412,385,FAC123,2020/5/21 20:04
2413,86,FAC116,2019/11/9 11:27
2414,754,FAC104,2020/5/5 10:31
2415,159,FAC109,2019/11/2 23:30
2416,699,FAC108,2020/3/13 1:03
2417,823,FAC107,2020/3/24 21:12
2418,807,FAC117,2020/3/20 14:27
2419,235,FAC140,2020/7/20 23:36
2420,713,FAC135,2020/5/16 4:31
2421,398,FAC110,2020/2/11 7:29
2422,620,FAC104,2020/3/15 0:37
2423,937,FAC131,2020/2/9 12:28
2424,6,FAC131,2019/12/3 8:57
2425,134,FAC116,2020/4/1 20:47
2426,696,FAC136,2019/12/27 2:25
2427,330,FAC120,2020/4/12 23:57
2428,235,FAC106,2020/7/20 12:01
2429,844,FAC138,2020/3/26 22:38
2430,35,FAC127,2020/6/29 15:03
2431,433,FAC115,2020/7/12 23:32
2432,933,FAC114,2020/4/29 22:56
2433,746,FAC125,2020/5/16 0:57
2434,50,FAC124,2020/1/2 20:22
2435,606,FAC138,2020/5/7 0:48
2436,852,FAC123,2020/5/12 14:53
2437,760,FAC118,2019/11/30 23:28
2438,634,FAC105,2020/2/10 19:05
2439,215,FAC127,2019/12/1 10:12
2440,769,FAC121,2020/7/4 22:12
2441,791,FAC112,2020/6/24 5:40
2442,875,FAC113,2019/11/26 6:28
2443,873,FAC127,2019/12/22 1:11
2444,23,FAC104,2019/12/28 19:56
2445,243,FAC104,2020/5/12 9:41
2446,273,FAC108,2020/8/1 13:00
2447,726,FAC103,2019/12/27 23:00
2448,721,FAC103,2020/6/24 20:46
2449,234,FAC135,2020/1/30 15:19
2450,41,FAC134,2020/4/20 21:34
2451,551,FAC123,2020/5/26 8:09
2452,237,FAC120,2020/5/22 7:50
2453,455,FAC116,2020/4/30 13:22
2454,404,FAC109,2019/12/13 0:05
2455,706,FAC110,2019/12/13 16:47
2456,539,FAC115,2020/3/9 10:18
2457,15,FAC103,2020/2/12 3:33
2458,574,FAC104,2020/7/25 2:44
2459,817,FAC133,2020/1/30 14:19
2460,563,FAC106,2020/7/29 13:36
2461,731,FAC137,2020/6/21 11:58
2462,112,FAC132,2020/5/30 18:37
2463,187,FAC142,2020/6/20 21:42
2464,648,FAC136,2019/11/20 1:12
2465,123,FAC116,2020/3/18 15:15
2466,479,FAC142,2019/12/13 10:57
2467,249,FAC114,2020/7/12 8:49
2468,888,FAC122,2020/6/19 23:50
2469,384,FAC130,2019/11/28 13:08
2470,829,FAC107,2019/12/18 3:18
2471,368,FAC139,2019/12/4 9:23
2472,325,FAC109,2020/2/8 22:10
2473,329,FAC138,2020/3/27 13:03
2474,998,FAC141,2020/4/8 10:01
2475,51,FAC110,2020/2/6 21:11
2476,315,FAC134,2020/5/9 15:42
2477,719,FAC125,2019/11/24 0:07
2478,546,FAC125,2020/1/18 12:44
2479,576,FAC110,2020/7/28 22:37
2480,343,FAC112,2020/1/15 1:41
2481,195,FAC103,2019/11/23 14:12
2482,247,FAC106,2019/11/25 20:37
2483,309,FAC125,2020/4/4 20:16
2484,857,FAC132,2020/2/3 2:57
2485,842,FAC101,2020/1/31 7:02
2486,134,FAC127,2020/4/1 0:18
2487,151,FAC142,2020/5/23 23:12
2488,878,FAC102,2020/2/21 7:08
2489,40,FAC124,2019/11/30 21:01
2490,854,FAC116,2019/11/12 13:04
2491,409,FAC126,2020/1/17 8:09
2492,305,FAC122,2020/1/6 12:12
2493,285,FAC141,2020/6/5 20:19
2494,564,FAC133,2020/1/29 3:15
2495,272,FAC120,2020/2/27 18:06
2496,920,FAC136,2020/6/6 23:03
2497,706,FAC132,2019/12/13 17:00
2498,985,FAC139,2019/11/23 10:40
2499,655,FAC137,2020/5/31 5:51
2500,461,FAC117,2019/11/2 18:49
2501,592,FAC126,2020/5/11 22:40
2502,709,FAC128,2020/7/28 7:16
2503,581,FAC120,2019/11/7 15:42
2504,214,FAC139,2020/5/16 11:01
2505,208,FAC128,2020/1/28 3:52
2506,750,FAC107,2020/5/4 11:29
2507,589,FAC117,2020/5/5 21:19
2508,430,FAC138,2020/1/15 7:14
2509,522,FAC109,2020/3/12 23:21
2510,180,FAC120,2020/7/8 19:35
2511,623,FAC142,2020/1/27 15:29
2512,930,FAC136,2020/3/17 4:51
2513,391,FAC141,2020/3/28 21:02
2514,513,FAC110,2020/3/21 17:02
2515,443,FAC112,2020/4/2 20:07
2516,803,FAC114,2019/12/31 9:28
2517,787,FAC110,2020/4/16 4:58
2518,870,FAC120,2020/7/4 19:30
2519,525,FAC141,2020/5/6 6:24
2520,895,FAC130,2020/1/18 7:59
2521,856,FAC137,2019/12/6 1:03
2522,67,FAC116,2019/11/10 17:47
2523,481,FAC114,2020/7/2 21:14
2524,860,FAC129,2020/4/12 0:13
2525,564,FAC113,2020/1/29 6:48
2526,395,FAC103,2020/4/19 4:45
2527,182,FAC134,2020/7/9 23:13
2528,940,FAC107,2019/11/17 1:04
2529,134,FAC118,2020/4/1 18:56
2530,546,FAC117,2020/1/18 16:28
2531,845,FAC126,2020/6/30 1:38
2532,48,FAC121,2020/3/10 15:38
2533,330,FAC139,2020/4/12 20:24
2534,445,FAC129,2020/4/27 17:59
2535,749,FAC118,2019/12/8 11:14
2536,571,FAC111,2020/3/8 14:56
2537,710,FAC139,2020/2/2 4:25
2538,207,FAC110,2020/6/20 21:53
2539,317,FAC107,2020/4/27 2:23
2540,394,FAC107,2020/6/15 10:09
2541,337,FAC102,2020/4/5 15:11
2542,75,FAC117,2020/6/15 18:43
2543,989,FAC128,2019/12/6 0:16
2544,523,FAC124,2020/3/6 20:04
2545,852,FAC126,2020/5/12 10:07
2546,100,FAC120,2020/1/24 17:11
2547,856,FAC131,2019/12/6 6:53
2548,249,FAC130,2020/7/12 16:43
2549,785,FAC118,2019/12/18 19:49
2550,556,FAC135,2020/8/10 0:24
2551,490,FAC110,2020/7/13 18:05
2552,916,FAC141,2020/7/14 2:22
2553,532,FAC126,2019/11/28 21:59
2554,888,FAC141,2020/6/19 12:53
2555,521,FAC117,2020/1/14 7:02
2556,495,FAC134,2020/1/21 10:13
2557,33,FAC134,2019/11/27 20:36
2558,908,FAC111,2020/3/13 4:59
2559,587,FAC132,2020/7/25 5:02
2560,476,FAC128,2020/6/30 7:48
2561,384,FAC120,2019/11/28 14:45
2562,222,FAC132,2020/4/23 4:14
2563,776,FAC140,2020/6/13 8:14
2564,496,FAC115,2020/4/20 5:22
2565,610,FAC141,2020/7/22 4:14
2566,511,FAC141,2020/5/10 17:06
2567,264,FAC102,2020/4/23 15:51
2568,199,FAC114,2020/3/11 1:25
2569,733,FAC116,2020/3/10 5:44
2570,682,FAC141,2019/12/22 10:54
2571,684,FAC101,2020/5/31 23:22
2572,312,FAC142,2020/5/19 1:22
2573,897,FAC132,2020/5/25 10:46
2574,375,FAC119,2020/1/13 3:50
2575,947,FAC109,2020/4/24 20:51
2576,168,FAC131,2020/6/28 14:45
2577,87,FAC139,2020/4/23 17:08
2578,370,FAC105,2020/2/18 5:30
2579,379,FAC138,2020/6/23 2:32
2580,651,FAC135,2020/5/20 14:09
2581,617,FAC125,2020/2/16 19:36
2582,737,FAC111,2019/12/18 19:22
2583,634,FAC116,2020/2/10 21:17
2584,361,FAC131,2020/5/23 20:55
2585,54,FAC102,2019/12/25 21:18
2586,768,FAC112,2020/3/28 17:59
2587,12,FAC103,2020/4/28 9:24
2588,463,FAC130,2020/1/30 2:32
2589,434,FAC109,2020/5/20 4:56
2590,293,FAC140,2020/8/8 9:58
2591,578,FAC134,2019/12/10 7:43
2592,379,FAC127,2020/6/23 11:28
2593,532,FAC111,2019/11/28 6:25
2594,883,FAC105,2020/1/15 9:58
2595,460,FAC131,2019/11/11 9:42
2596,341,FAC104,2020/2/15 20:57
2597,4,FAC133,2020/7/24 7:42
2598,764,FAC114,2020/4/13 19:17
2599,577,FAC139,2020/8/5 9:17
2600,473,FAC139,2019/11/10 23:58
2601,621,FAC112,2020/4/30 1:42
2602,688,FAC139,2020/1/15 22:20
2603,491,FAC117,2019/12/30 2:31
2604,920,FAC137,2020/6/6 16:25
2605,710,FAC113,2020/2/2 17:18
2606,269,FAC105,2020/3/30 19:43
2607,711,FAC109,2020/3/17 17:04
2608,713,FAC108,2020/5/16 22:59
2609,261,FAC128,2019/12/29 18:25
2610,365,FAC135,2020/1/3 16:07
2611,594,FAC112,2020/5/18 6:26
2612,648,FAC140,2019/11/20 10:30
2613,683,FAC125,2020/3/23 1:46
2614,769,FAC141,2020/7/4 7:29
2615,976,FAC117,2020/6/18 23:54
2616,93,FAC129,2019/12/17 8:34
2617,680,FAC121,2019/12/2 10:45
2618,596,FAC135,2019/12/1 5:57
2619,469,FAC126,2020/4/20 2:24
2620,260,FAC112,2019/11/22 10:01
2621,29,FAC137,2020/5/27 6:30
2622,456,FAC112,2020/3/13 10:19
2623,752,FAC102,2020/3/22 3:09
2624,409,FAC113,2020/1/17 19:49
2625,935,FAC109,2020/4/24 4:24
2626,390,FAC103,2020/6/27 21:41
2627,226,FAC119,2019/11/4 16:40
2628,254,FAC117,2020/5/15 14:11
2629,734,FAC112,2020/5/23 4:54
2630,525,FAC132,2020/5/6 16:53
2631,257,FAC103,2020/7/5 16:45
2632,479,FAC124,2019/12/13 17:25
2633,567,FAC138,2020/4/15 5:31
2634,411,FAC111,2020/4/13 17:59
2635,265,FAC129,2020/1/11 11:56
2636,639,FAC101,2020/3/14 12:33
2637,604,FAC114,2020/1/29 0:16
2638,117,FAC140,2020/6/30 5:41
2639,647,FAC118,2020/4/8 14:07
2640,546,FAC112,2020/1/18 8:47
2641,245,FAC103,2020/7/29 11:31
2642,715,FAC128,2020/2/3 21:30
2643,887,FAC115,2020/1/8 20:51
2644,441,FAC135,2020/5/11 18:47
2645,918,FAC112,2020/3/24 2:34
2646,331,FAC114,2020/1/17 16:16
2647,121,FAC131,2019/12/13 7:18
2648,776,FAC106,2020/6/13 20:18
2649,149,FAC116,2020/5/10 15:57
2650,762,FAC118,2020/2/29 5:11
2651,25,FAC138,2020/2/25 22:51
2652,532,FAC128,2019/11/28 7:32
2653,620,FAC141,2020/3/15 8:41
2654,16,FAC140,2020/3/20 22:20
2655,215,FAC110,2019/12/1 12:41
2656,741,FAC129,2020/7/10 0:15
2657,987,FAC115,2020/4/7 21:16
2658,840,FAC129,2020/1/29 23:34
2659,730,FAC138,2020/3/16 16:59
2660,132,FAC114,2020/6/16 3:21
2661,837,FAC122,2020/2/26 11:55
2662,418,FAC131,2020/3/7 1:31
2663,482,FAC109,2020/7/7 11:09
2664,268,FAC111,2020/6/19 7:58
2665,604,FAC122,2020/1/29 7:57
2666,960,FAC114,2020/6/23 21:07
2667,926,FAC113,2020/7/1 18:59
2668,247,FAC130,2019/11/25 2:27
2669,357,FAC124,2020/3/10 9:53
2670,299,FAC122,2020/2/18 4:01
2671,697,FAC126,2020/5/4 1:26
2672,736,FAC120,2020/2/15 0:58
2673,912,FAC124,2020/7/25 15:19
2674,863,FAC108,2020/1/31 21:59
2675,230,FAC125,2019/12/9 13:29
2676,9,FAC139,2020/2/6 7:33
2677,334,FAC119,2020/6/3 21:52
2678,92,FAC136,2020/5/31 5:34
2679,403,FAC139,2020/4/5 11:39
2680,690,FAC141,2019/11/17 21:48
2681,882,FAC136,2020/1/9 1:50
2682,102,FAC108,2020/2/4 12:44
2683,934,FAC131,2020/3/19 12:49
2684,772,FAC112,2019/11/6 19:16
2685,668,FAC132,2020/1/12 8:58
2686,869,FAC137,2019/12/4 0:03
2687,788,FAC109,2020/7/2 22:18
2688,566,FAC131,2019/12/9 4:17
2689,192,FAC113,2020/2/15 14:06
2690,709,FAC113,2020/7/28 15:17
2691,664,FAC120,2020/7/3 14:12
2692,475,FAC108,2020/5/18 10:42
2693,988,FAC141,2019/12/6 16:58
2694,328,FAC123,2020/4/22 23:57
2695,384,FAC118,2019/11/28 0:30
2696,337,FAC122,2020/4/5 13:30
2697,340,FAC129,2020/2/8 0:10
2698,159,FAC137,2019/11/2 2:44
2699,656,FAC115,2020/7/3 21:53
2700,356,FAC114,2020/3/8 22:27
2701,923,FAC108,2020/7/31 14:01
2702,917,FAC122,2020/4/27 17:13
