FACILITY_ID ,TICKET_ID ,FACILITY_DESC ,FACILITY_TYPE ,FACILITY_CAPACITY ,FACILITY_SUBTYPE ,LOCATION,TIMESTAMP
FAC113,945,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,4/03/2020 09:43
FAC123,947,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,24/04/2020 19:53
FAC127,124,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,10/07/2020 21:56
FAC116,128,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,15/04/2020 02:28
FAC101,832,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,11/03/2020 00:01
FAC114,186,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,19/01/2020 04:07
FAC105,793,Château Du Bonbon,Shopping,20,Candy,Secteur Village,3/12/2019 09:56
FAC138,20,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,22/11/2019 12:13
FAC109,776,Yo! Chine,Dinning,20,Asian Food,Next to Splash,13/06/2020 20:28
FAC121,329,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,27/03/2020 22:57
FAC115,190,Pizza Ronde 3,Dinning,20,Italian Food,Fort Edmonton,13/12/2019 09:49
FAC116,267,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,25/12/2019 11:33
FAC120,534,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,27/07/2020 03:43
FAC107,497,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,28/02/2020 07:46
FAC118,828,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,13/06/2020 18:26
FAC114,615,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,11/12/2019 00:07
FAC103,876,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,3/06/2020 13:01
FAC116,965,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,23/01/2020 08:34
FAC104,810,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,31/05/2020 07:19
FAC114,13,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,13/05/2020 21:14
FAC108,695,Boutique Splash,Shopping,20,Appareal,Next to Splash,28/06/2020 11:15
FAC140,195,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,23/11/2019 02:04
FAC118,840,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,29/01/2020 12:16
FAC139,237,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,22/05/2020 11:31
FAC119,435,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,11/07/2020 20:52
FAC114,764,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,13/04/2020 17:56
FAC105,287,Château Du Bonbon,Shopping,20,Candy,Secteur Village,4/02/2020 23:16
FAC110,373,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,4/06/2020 02:55
FAC140,767,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,28/03/2020 04:18
FAC102,524,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,4/08/2020 18:04
FAC137,931,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,1/01/2020 17:21
FAC142,213,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,1/03/2020 06:59
FAC132,710,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,2/02/2020 08:07
FAC138,877,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,29/03/2020 07:03
FAC139,521,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,14/01/2020 20:46
FAC133,908,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,13/03/2020 20:00
FAC117,603,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,13/08/2020 22:32
FAC137,183,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,9/06/2020 10:55
FAC105,544,Château Du Bonbon,Shopping,20,Candy,Secteur Village,19/06/2020 05:01
FAC113,21,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,30/04/2020 14:14
FAC130,267,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,25/12/2019 20:26
FAC104,750,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,4/05/2020 20:56
FAC105,475,Château Du Bonbon,Shopping,20,Candy,Secteur Village,18/05/2020 13:22
FAC139,969,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,5/06/2020 19:21
FAC139,449,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,19/02/2020 20:52
FAC109,971,Yo! Chine,Dinning,20,Asian Food,Next to Splash,5/03/2020 17:09
FAC123,993,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,12/01/2020 16:18
FAC122,579,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,31/03/2020 16:27
FAC123,867,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,9/06/2020 04:30
FAC133,174,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,28/01/2020 01:51
FAC113,743,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,23/03/2020 04:57
FAC140,640,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,9/05/2020 05:49
FAC126,403,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,5/04/2020 06:00
FAC104,980,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,30/04/2020 03:11
FAC117,103,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,22/06/2020 06:38
FAC108,392,Boutique Splash,Shopping,20,Appareal,Next to Splash,8/06/2020 13:43
FAC121,623,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,27/01/2020 13:55
FAC106,673,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,2/12/2019 08:06
FAC121,885,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,25/06/2020 16:48
FAC127,197,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,10/02/2020 08:44
FAC104,21,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,30/04/2020 02:15
FAC131,495,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,21/01/2020 09:24
FAC118,937,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,9/02/2020 02:53
FAC120,797,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,8/03/2020 23:10
FAC137,598,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,14/05/2020 05:55
FAC113,352,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,13/04/2020 20:48
FAC116,327,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,30/06/2020 10:44
FAC109,16,Yo! Chine,Dinning,20,Asian Food,Next to Splash,20/03/2020 06:07
FAC105,667,Château Du Bonbon,Shopping,20,Candy,Secteur Village,6/08/2020 07:30
FAC108,750,Boutique Splash,Shopping,20,Appareal,Next to Splash,4/05/2020 07:26
FAC107,534,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,27/07/2020 09:42
FAC101,334,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,3/06/2020 01:01
FAC103,517,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,25/06/2020 01:23
FAC112,857,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,3/02/2020 04:38
FAC142,322,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,20/11/2019 04:19
FAC135,139,Park Opening Celebration,Events,200,NA,NA,24/12/2019 07:57
FAC110,957,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,9/01/2020 15:50
FAC126,331,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,17/01/2020 06:27
FAC105,160,Château Du Bonbon,Shopping,20,Candy,Secteur Village,12/02/2020 12:02
FAC137,269,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,30/03/2020 13:36
FAC114,759,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,26/11/2019 03:32
FAC114,795,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,4/12/2019 03:56
FAC122,691,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,2/08/2020 16:10
FAC130,341,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,15/02/2020 23:05
FAC121,422,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,5/03/2020 17:52
FAC118,321,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,7/08/2020 01:14
FAC128,465,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,23/05/2020 18:07
FAC120,736,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,15/02/2020 17:00
FAC133,266,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,4/07/2020 02:52
FAC120,688,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,15/01/2020 00:26
FAC135,502,Park Opening Celebration,Events,200,NA,NA,25/11/2019 15:38
FAC109,991,Yo! Chine,Dinning,20,Asian Food,Next to Splash,9/11/2019 07:03
FAC137,19,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,10/05/2020 23:40
FAC122,42,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,30/07/2020 14:22
FAC107,305,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,6/01/2020 23:16
FAC105,915,Château Du Bonbon,Shopping,20,Candy,Secteur Village,28/06/2020 10:17
FAC132,425,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,16/01/2020 21:33
FAC125,382,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,3/01/2020 02:28
FAC108,863,Boutique Splash,Shopping,20,Appareal,Next to Splash,31/01/2020 02:43
FAC126,110,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,25/07/2020 12:24
FAC128,95,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,5/01/2020 23:11
FAC108,258,Boutique Splash,Shopping,20,Appareal,Next to Splash,29/06/2020 22:39
FAC128,492,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,8/12/2019 11:15
FAC137,948,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,10/03/2020 21:31
FAC116,228,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,9/04/2020 10:13
FAC108,360,Boutique Splash,Shopping,20,Appareal,Next to Splash,7/08/2020 03:40
FAC117,723,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,19/03/2020 21:19
FAC109,123,Yo! Chine,Dinning,20,Asian Food,Next to Splash,18/03/2020 01:24
FAC107,514,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,10/11/2019 03:10
FAC106,35,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,29/06/2020 17:11
FAC111,97,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,25/07/2020 10:51
FAC123,248,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,27/07/2020 18:31
FAC139,714,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,20/11/2019 09:41
FAC103,371,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,10/05/2020 16:23
FAC118,621,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,30/04/2020 12:21
FAC119,876,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,3/06/2020 20:33
FAC121,571,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,8/03/2020 04:32
FAC112,933,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,29/04/2020 11:30
FAC112,834,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,6/11/2019 19:04
FAC119,595,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,22/03/2020 20:38
FAC138,200,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,30/04/2020 17:37
FAC119,418,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,7/03/2020 22:25
FAC123,434,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,20/05/2020 13:08
FAC118,753,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,25/03/2020 17:30
FAC103,316,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,17/03/2020 10:46
FAC109,219,Yo! Chine,Dinning,20,Asian Food,Next to Splash,12/12/2019 18:47
FAC138,51,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,6/02/2020 15:10
FAC141,446,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,19/07/2020 22:59
FAC117,253,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,14/03/2020 19:41
FAC139,324,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,4/02/2020 01:35
FAC103,333,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,6/01/2020 15:32
FAC116,655,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,31/05/2020 04:02
FAC132,908,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,13/03/2020 10:59
FAC123,469,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,20/04/2020 22:43
FAC141,633,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,11/02/2020 05:09
FAC130,393,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,28/06/2020 08:03
FAC116,45,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,10/03/2020 07:04
FAC109,917,Yo! Chine,Dinning,20,Asian Food,Next to Splash,27/04/2020 16:34
FAC125,277,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,26/06/2020 17:35
FAC115,764,Pizza Ronde 3,Dinning,20,Italian Food,Fort Edmonton,13/04/2020 22:05
FAC138,276,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,21/07/2020 13:38
FAC136,659,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,25/03/2020 00:59
FAC117,251,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,25/11/2019 18:52
FAC142,599,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,11/12/2019 19:50
FAC127,186,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,19/01/2020 13:36
FAC107,2,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,27/11/2019 23:06
FAC130,647,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,8/04/2020 17:15
FAC139,775,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,29/07/2020 12:10
FAC124,305,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,6/01/2020 15:00
FAC117,361,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,23/05/2020 22:14
FAC131,867,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,9/06/2020 13:30
FAC120,195,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,23/11/2019 14:57
FAC119,154,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,22/02/2020 17:27
FAC115,462,Pizza Ronde 3,Dinning,20,Italian Food,Fort Edmonton,24/06/2020 13:58
FAC122,849,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,30/11/2019 12:04
FAC140,993,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,12/01/2020 03:11
FAC133,352,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,13/04/2020 15:58
FAC107,212,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,12/08/2020 17:15
FAC131,42,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,30/07/2020 20:08
FAC142,902,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,29/12/2019 23:32
FAC104,365,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,3/01/2020 04:20
FAC118,220,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,9/02/2020 19:30
FAC128,41,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,20/04/2020 05:28
FAC118,707,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,21/06/2020 02:06
FAC119,448,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,28/04/2020 00:28
FAC131,215,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,1/12/2019 18:25
FAC137,409,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,17/01/2020 12:29
FAC109,775,Yo! Chine,Dinning,20,Asian Food,Next to Splash,29/07/2020 03:58
FAC122,324,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,4/02/2020 10:43
FAC141,860,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,12/04/2020 00:43
FAC114,902,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,29/12/2019 10:56
FAC113,724,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,23/12/2019 11:52
FAC126,867,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,9/06/2020 06:13
FAC110,347,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,8/08/2020 14:50
FAC126,437,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,6/08/2020 13:40
FAC132,820,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,7/04/2020 00:31
FAC119,104,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,23/01/2020 21:10
FAC139,281,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,11/06/2020 08:47
FAC126,353,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,17/01/2020 16:11
FAC114,362,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,26/02/2020 06:29
FAC136,186,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,19/01/2020 03:39
FAC107,179,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,20/01/2020 00:12
FAC121,622,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,2/07/2020 03:44
FAC119,8,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,2/02/2020 18:09
FAC110,520,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,23/01/2020 02:10
FAC108,543,Boutique Splash,Shopping,20,Appareal,Next to Splash,3/02/2020 08:34
FAC112,792,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,13/12/2019 09:42
FAC137,512,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,13/07/2020 00:46
FAC140,795,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,4/12/2019 23:42
FAC108,529,Boutique Splash,Shopping,20,Appareal,Next to Splash,13/07/2020 08:55
FAC104,726,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,27/12/2019 10:21
FAC141,662,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,1/04/2020 20:55
FAC129,985,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,23/11/2019 14:25
FAC112,380,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,14/04/2020 16:59
FAC116,623,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,27/01/2020 14:30
FAC110,83,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,24/03/2020 12:15
FAC113,774,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,16/01/2020 06:46
FAC106,620,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,15/03/2020 16:28
FAC130,558,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,13/07/2020 20:47
FAC125,516,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,15/01/2020 01:48
FAC110,199,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,11/03/2020 04:53
FAC122,527,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,19/12/2019 08:03
FAC142,90,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,21/07/2020 10:53
FAC136,899,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,16/05/2020 02:45
FAC134,387,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,5/01/2020 19:19
FAC127,243,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,12/05/2020 11:18
FAC105,757,Château Du Bonbon,Shopping,20,Candy,Secteur Village,10/03/2020 04:08
FAC118,770,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,21/01/2020 17:03
FAC108,375,Boutique Splash,Shopping,20,Appareal,Next to Splash,13/01/2020 13:52
FAC107,964,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,16/04/2020 09:16
FAC114,429,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,8/07/2020 17:56
FAC140,402,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,1/06/2020 19:36
FAC115,276,Pizza Ronde 3,Dinning,20,Italian Food,Fort Edmonton,21/07/2020 17:16
FAC123,588,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,24/02/2020 05:27
FAC136,426,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,10/04/2020 19:01
FAC102,243,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,12/05/2020 03:33
FAC117,616,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,7/02/2020 22:52
FAC106,101,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,12/12/2019 11:33
FAC107,868,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,10/08/2020 06:18
FAC104,469,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,20/04/2020 09:56
FAC142,161,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,23/03/2020 18:54
FAC121,343,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,15/01/2020 09:56
FAC108,536,Boutique Splash,Shopping,20,Appareal,Next to Splash,9/06/2020 01:15
FAC123,112,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,30/05/2020 12:06
FAC129,117,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,30/06/2020 10:44
FAC119,221,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,9/01/2020 17:23
FAC111,504,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,21/03/2020 13:30
FAC106,251,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,25/11/2019 07:08
FAC114,715,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,3/02/2020 00:41
FAC113,120,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,29/02/2020 22:19
FAC140,675,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,25/01/2020 02:34
FAC138,990,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,11/02/2020 00:39
FAC137,143,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,26/06/2020 09:38
FAC103,979,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,17/05/2020 13:33
FAC104,948,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,10/03/2020 22:18
FAC127,413,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,2/05/2020 07:15
FAC101,12,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,28/04/2020 11:15
FAC104,21,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,30/04/2020 12:55
FAC128,75,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,15/06/2020 12:22
FAC102,726,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,27/12/2019 23:13
FAC118,181,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,15/02/2020 06:19
FAC128,405,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,3/12/2019 15:51
FAC104,236,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,12/06/2020 10:10
FAC120,513,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,21/03/2020 08:59
FAC134,673,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,2/12/2019 02:45
FAC138,455,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,30/04/2020 15:19
FAC121,332,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,28/02/2020 09:54
FAC126,714,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,20/11/2019 10:59
FAC108,776,Boutique Splash,Shopping,20,Appareal,Next to Splash,13/06/2020 20:05
FAC115,32,Pizza Ronde 3,Dinning,20,Italian Food,Fort Edmonton,17/01/2020 15:01
FAC106,463,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,30/01/2020 22:12
FAC110,375,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,13/01/2020 18:22
FAC137,840,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,29/01/2020 18:31
FAC127,229,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,2/04/2020 13:42
FAC116,205,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,30/04/2020 06:56
FAC136,237,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,22/05/2020 07:04
FAC103,867,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,9/06/2020 17:20
FAC116,772,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,6/11/2019 13:05
FAC138,158,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,24/06/2020 06:24
FAC140,645,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,3/08/2020 23:12
FAC112,305,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,6/01/2020 07:09
FAC113,342,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,2/12/2019 07:56
FAC140,501,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,8/08/2020 13:06
FAC141,37,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,9/03/2020 07:03
FAC141,263,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,1/03/2020 15:06
FAC102,420,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,6/05/2020 19:39
FAC130,741,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,10/07/2020 07:09
FAC120,612,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,3/02/2020 05:29
FAC133,513,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,21/03/2020 22:16
FAC133,987,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,7/04/2020 05:03
